-10.0	204.70000000000002
-9.797979797979798	196.18372615039283
-9.595959595959595	187.84702581369248
-9.393939393939394	179.689898989899
-9.191919191919192	171.71234567901234
-8.98989898989899	163.91436588103255
-8.787878787878787	156.29595959595954
-8.585858585858587	148.85712682379352
-8.383838383838384	141.59786756453425
-8.181818181818182	134.5181818181818
-7.979797979797979	127.61806958473623
-7.777777777777778	120.89753086419755
-7.575757575757576	114.35656565656568
-7.373737373737374	107.99517396184064
-7.171717171717171	101.81335578002243
-6.96969696969697	95.81111111111112
-6.767676767676768	89.98843995510666
-6.565656565656566	84.345342312009
-6.363636363636363	78.88181818181819
-6.161616161616162	73.59786756453424
-5.959595959595959	68.49349046015713
-5.757575757575758	63.56868686868688
-5.555555555555555	58.823456790123466
-5.353535353535354	54.25780022446691
-5.151515151515151	49.87171717171718
-4.94949494949495	45.66520763187432
-4.747474747474747	41.63827160493828
-4.545454545454546	37.7909090909091
-4.343434343434343	34.12312008978676
-4.141414141414142	30.634904601571275
-3.9393939393939394	27.32626262626263
-3.737373737373738	24.19719416386084
-3.5353535353535355	21.247699214365884
-3.333333333333333	18.477777777777778
-3.1313131313131315	15.887429854096524
-2.929292929292929	13.476655443322109
-2.7272727272727275	11.245454545454548
-2.525252525252525	9.193827160493827
-2.3232323232323235	7.321773288439959
-2.121212121212121	5.629292929292929
-1.9191919191919187	4.116386083052747
-1.717171717171718	2.783052749719422
-1.5151515151515156	1.6292929292929321
-1.3131313131313131	0.655106621773289
-1.1111111111111107	-0.13950617283950728
-0.9090909090909101	-0.7545454545454517
-0.7070707070707076	-1.190011223344556
-0.5050505050505052	-1.4459034792368124
-0.30303030303030276	-1.5222222222222221
-0.10101010101010033	-1.418967452300785
0.10101010101010033	-1.136139169472504
0.30303030303030276	-0.6737373737373745
0.5050505050505052	-0.03176206509539803
0.7070707070707076	0.7897867564534253
0.9090909090909083	1.7909090909090868
1.1111111111111107	2.9716049382716028
1.3131313131313131	4.331874298540966
1.5151515151515156	5.871717171717175
1.7171717171717162	7.591133557800217
1.9191919191919187	9.49012345679012
2.121212121212121	11.568686868686866
2.3232323232323235	13.826823793490464
2.525252525252524	16.264534231200884
2.7272727272727266	18.881818181818172
2.929292929292929	21.67867564534231
3.1313131313131315	24.655106621773292
3.333333333333334	27.81111111111112
3.5353535353535346	31.146689113355773
3.737373737373737	34.66184062850729
3.9393939393939394	38.356565656565664
4.141414141414142	42.23086419753088
4.3434343434343425	46.284736251402904
4.545454545454545	50.51818181818181
4.747474747474747	54.93120089786757
4.94949494949495	59.52379349046017
5.1515151515151505	64.29595959595957
5.353535353535353	69.24769921436587
5.555555555555555	74.37901234567902
5.757575757575758	79.689898989899
5.9595959595959584	85.18035914702578
6.161616161616163	90.85039281705953
6.363636363636363	96.7
6.565656565656564	102.72918069584732
6.767676767676768	108.9379349046016
6.969696969696969	115.3262626262626
7.171717171717173	121.89416386083059
7.373737373737374	128.64163860830527
7.575757575757574	135.56868686868683
7.777777777777779	142.67530864197533
7.979797979797979	149.96150392817057
8.18181818181818	157.42727272727265
8.383838383838384	165.07261503928171
8.585858585858585	172.89753086419748
8.787878787878789	180.90202020202025
8.98989898989899	189.0860830527497
9.19191919191919	197.44971941638602
9.393939393939394	205.99292929292932
9.595959595959595	214.71571268237932
9.7979797979798	223.6180695847363
10.0	232.70000000000002
